id,posted_date,price,price_per_sq_ft,currency,location,company_name,carpet_area,land_area_unit,balconies,bathrooms,facing,floors,city_name,bedrooms,address,covered_area,carp_area_unit,cov_area_unit,operating_since
82305985,2026-03-23T21:30:38.000Z,5000000,,₹,"12.910694077707358,74.86032451255171",,920,,2,2,,4,Mangalore,2,"Mangalore, Karnataka",,,,
83255213,2026-03-14T23:37:20.000Z,6500000,,₹,"12.9888951,74.80584",,1095,,3,2,,10,Mangalore,2,"Mangalore, Karnataka",,,,
70890047,2026-03-20T21:32:10.000Z,14000000,,₹,"12.89797562,74.85960517",,1950,,2,2,,2,Mangalore,4,"Mangalore, Karnataka",,,,
68042029,2026-03-19T14:09:12.000Z,12500000,5814,₹,"12.9141417,74.8559568",,,,,3,,,Mangalore,3,"Mangalore, Karnataka",2150,,12800,
59999625,2026-03-21T21:30:36.000Z,4000000,3162,₹,"12.9248157,74.8594853",,1100,,2,2,East,4,Mangalore,2,"Mangalore, Karnataka",1265,,12800,
82592561,2026-02-22T22:30:39.000Z,5500000,,₹,"12.8992232,74.8287807",,700,,1,2,,,Mangalore,2,"Mangalore, Karnataka",,,,
65478701,2026-02-03T22:30:33.000Z,6900000,4296,₹,"12.9141417,74.8559568",,,,1,3,South,2,Mangalore,3,"Mangalore, Karnataka",1606,,12800,
68023251,2026-03-19T07:13:57.000Z,2400000,3158,₹,"12.9141417,74.8559568",,,,,2,,4,Mangalore,2,"Mangalore, Karnataka",760,,12800,
68023249,2026-03-19T07:13:54.000Z,5000000,2500,₹,"12.8727469686156,74.8494902477399",,,12596,,3,,,Mangalore,3,"Mangalore, Karnataka",2000,,12800,
68023247,2026-03-19T07:13:50.000Z,5000000,5000,₹,"12.8727469686156,74.8494902477399",,,,,2,,10,Mangalore,2,"Mangalore, Karnataka",1000,,12800,
80482665,2025-12-13T21:33:42.000Z,5500000,4595,₹,"12.888962,74.846913",,760,,,2,,4,Mangalore,2,"Mangalore, Karnataka",1197,,12800,
68016643,2026-03-19T05:47:37.000Z,15000000,5217,₹,"12.8529733,74.8565779",,,12596,,4,,,Mangalore,4,"Mangalore, Karnataka",2875,,12800,
68016633,2026-03-19T05:47:30.000Z,7200000,4979,₹,"12.9868444,77.5543831",,,,,2,,,Mangalore,2,"Mangalore, Karnataka",1446,,12800,
68016649,2026-03-19T05:47:38.000Z,4200000,3231,₹,"12.8832343,74.8636401",,,,,2,,4,Mangalore,2,"Mangalore, Karnataka",1300,,12800,
76772339,2026-02-16T22:30:36.000Z,4000000,3419,₹,"12.8848147,74.8826694",,,,,2,,15,Mangalore,2,"Mangalore, Karnataka",1170,,12800,
70398587,2026-03-06T23:32:03.000Z,7300000,5141,₹,"12.8918657,74.8463269",,1165,,2,3,,5,Mangalore,3,"Mangalore, Karnataka",1420,,12800,
83867629,2026-03-19T14:40:15.000Z,17000000,10546,₹,"12.8714572,74.8566035",,,,,3,,32,Mangalore,3,"Mangalore, Karnataka",1612,,12800,
83868255,2026-03-19T16:49:37.000Z,4900000,5169,₹,"12.8848147,74.8826694",,800,,2,2,,5,Mangalore,2,"Mangalore, Karnataka",948,,12800,
83867987,2026-03-19T15:58:47.000Z,9700000,7549,₹,"12.8967709,74.8346296",,1285,,3,2,East,4,Mangalore,2,"Mangalore, Karnataka",1285,,12800,
70326377,2026-01-15T14:06:32.000Z,4400000,3667,₹,,,1000,,,2,East,1,Mangalore,2,"Mangalore, Karnataka",1200,,12800,
83860551,2026-03-19T09:12:40.000Z,7500000,2500,₹,"13.04343,74.86574",,,,,1,,,Mangalore,1,"Mangalore, Karnataka",3000,,12800,
83856653,2026-03-19T08:45:14.000Z,4800000,4305,₹,"12.8841861,74.8552611",,951,,3,2,,5,Mangalore,2,"Mangalore, Karnataka",1115,,12800,
82847783,2026-03-05T23:35:22.000Z,6500000,,₹,"12.9248157,74.8594853",,1260,,2,2,,9,Mangalore,3,"Mangalore, Karnataka",,,,
68197351,2026-03-20T16:21:32.000Z,20500000,8367,₹,"12.8967709,74.8346296",,,,,3,,32,Mangalore,3,"Mangalore, Karnataka",2450,,12800,
68197347,2026-03-20T16:21:27.000Z,15000000,6667,₹,"12.8967709,74.8346296",,,,,3,,32,Mangalore,3,"Mangalore, Karnataka",2250,,12800,
68197345,2026-03-20T16:21:22.000Z,14000000,6264,₹,"12.8967709,74.8346296",,,,,3,,20,Mangalore,3,"Mangalore, Karnataka",2235,,12800,
68197343,2026-03-20T16:21:17.000Z,7400000,5543,₹,"12.893988,74.836179",,,,,2,,32,Mangalore,2,"Mangalore, Karnataka",1335,,12800,
68197341,2026-03-20T16:21:11.000Z,20000000,6897,₹,"12.893988,74.836179",,,,,4,,30,Mangalore,3,"Mangalore, Karnataka",2900,,12800,
61462479,2026-03-22T21:32:25.000Z,3300000,,₹,"12.8697474,74.8587129",,710,,1,2,,6,Mangalore,2,"Mangalore, Karnataka",,,,
77331439,2026-03-16T22:30:48.000Z,3000000,4777,₹,"12.9032278,74.849251",,628,,1,1,West,4,Mangalore,1,"Mangalore, Karnataka",628,,12800,
74348941,2026-03-23T21:32:06.000Z,45000000,8182,₹,"12.8841861,74.8552611",,5000,12850,2,7,,,Mangalore,6,"Mangalore, Karnataka",5500,,12800,
82982145,2026-03-16T23:41:27.000Z,65000000,16250,₹,"12.8529733,74.8565779",,3500,,3,8,,,Mangalore,8,"Mangalore, Karnataka",4000,,12800,
80766425,2025-12-20T22:30:34.000Z,5500000,5000,₹,"12.8697474,74.8587129",,,,,2,,5,Mangalore,2,"Mangalore, Karnataka",1100,,12800,
82349453,2026-03-13T23:37:48.000Z,6000000,2752,₹,"12.9214862,74.8728809",,1200,,1,2,North - East,1,Mangalore,2,"Mangalore, Karnataka",2180,,12800,
79834425,2026-02-25T23:41:07.000Z,5600000,5685,₹,"12.9212217,74.8697188",,985,,3,2,,4,Mangalore,2,"Mangalore, Karnataka",985,,12800,
79821567,2025-12-04T22:30:35.000Z,4900000,2250,₹,"13.07589829,74.79327425",,1138,,1,2,East,1,Mangalore,2,"Mangalore, Karnataka",2178,,12800,
61099485,2026-02-17T22:30:38.000Z,3000000,3000,₹,"12.81714,74.91252",,900,,1,2,East,1,Mangalore,2,"Mangalore, Karnataka",1000,,12800,
68955731,2026-01-23T22:30:34.000Z,3300000,3000,₹,"12.9050503,74.8631787",,1000,,3,2,North - East,4,Mangalore,2,"Mangalore, Karnataka",1100,,12800,
78978337,2026-02-08T22:30:35.000Z,5000000,5714,₹,"12.870057,74.83071",,,,,2,,4,Mangalore,2,"Mangalore, Karnataka",875,,12800,
35095099,2026-03-24T13:51:35.000Z,5000000,4545,₹,"12.844554,74.849382",,,,3,2,,6,Mangalore,2,"Mangalore, Karnataka",1100,,12800,
67165543,2026-03-18T16:20:27.000Z,4500000,4369,₹,"12.9108125,74.83567",,,,,,,,Mangalore,2,"Mangalore, Karnataka",1030,,12800,
68684745,2026-03-21T07:38:50.000Z,3800000,4471,₹,"12.8581215,74.8481691",,,,1,2,,3,Mangalore,2,"Mangalore, Karnataka",850,,12800,
82953091,2026-03-13T23:34:54.000Z,8700000,8286,₹,"12.8690309,74.8683903",,,,2,2,North,22,Mangalore,2,"Mangalore, Karnataka",1050,,12800,
73979675,2026-02-19T11:17:05.000Z,4600000,3067,₹,"13.04618,74.79184",,,,,3,,,Mangalore,3,"Mangalore, Karnataka",1500,,12800,
67755437,2026-03-24T06:46:48.000Z,10000000,3333,₹,"12.9141417,74.8559568",,,,,2,,,Mangalore,3,"Mangalore, Karnataka",3000,,12800,
67755435,2026-03-24T06:46:46.000Z,17000000,5152,₹,"12.9141417,74.8559568",,,,,5,,,Mangalore,4,"Mangalore, Karnataka",3300,,12800,
67755433,2026-03-24T06:46:43.000Z,18000000,9474,₹,"12.9141417,74.8559568",,5,,,4,,,Mangalore,4,"Mangalore, Karnataka",1900,,12800,
67755425,2026-03-24T06:46:35.000Z,2700000,3484,₹,"12.9168779,74.8903817",,600,,,2,,,Mangalore,2,"Mangalore, Karnataka",775,,12800,
69295157,2026-03-21T11:59:39.000Z,4500000,4036,₹,"12.904929,74.833438",,808,,2,2,North - East,4,Mangalore,2,"Mangalore, Karnataka",1115,,12800,
72253741,2026-03-21T08:04:21.000Z,6200000,5741,₹,,,,,,2,,8,Mangalore,2,"Mangalore, Karnataka",1080,,12800,
67755429,2026-03-24T06:46:38.000Z,1500000,2308,₹,"12.9168779,74.8903817",,,,,1,,,Mangalore,2,"Mangalore, Karnataka",650,,12800,
67755421,2026-03-24T06:46:32.000Z,2800000,3613,₹,"12.9168779,74.8903817",,650,,,2,,,Mangalore,2,"Mangalore, Karnataka",775,,12800,
67755419,2026-03-24T06:46:30.000Z,3100000,4106,₹,"12.9168779,74.8903817",,700,,,2,,,Mangalore,2,"Mangalore, Karnataka",755,,12800,
74927151,2026-03-16T23:37:47.000Z,2600000,3714,₹,"12.9888951,74.80584",,700,,1,2,East,5,Mangalore,1,"Mangalore, Karnataka",700,,12800,
67936509,2026-03-26T10:53:13.000Z,1800000,2400,₹,"12.8953376,74.8307417",,,,,1,,4,Mangalore,1,"Mangalore, Karnataka",750,,12800,
67936507,2026-03-26T10:53:12.000Z,4000000,2963,₹,"12.8953376,74.8307417",,,,,2,,,Mangalore,2,"Mangalore, Karnataka",1350,,12800,
67939463,2026-03-26T11:26:30.000Z,9000000,7200,₹,"12.8893802,74.8397473",,,,,2,,,Mangalore,3,"Mangalore, Karnataka",1250,,12800,
67939487,2026-03-26T11:26:48.000Z,18000000,5000,₹,"12.8836998,74.8382851",,,,,4,,8,Mangalore,4,"Mangalore, Karnataka",3600,,12800,
67939485,2026-03-26T11:26:45.000Z,8800000,5176,₹,"12.8836998,74.8382851",,,,,3,,4,Mangalore,3,"Mangalore, Karnataka",1700,,12800,
67939481,2026-03-26T11:26:43.000Z,9200000,5412,₹,"12.8836998,74.8382851",,,,,3,,4,Mangalore,3,"Mangalore, Karnataka",1700,,12800,
67939475,2026-03-26T11:26:38.000Z,4000000,4211,₹,"12.8836998,74.8382851",,,,,2,,7,Mangalore,2,"Mangalore, Karnataka",950,,12800,
83941989,2026-03-25T15:49:57.000Z,4200000,3339,₹,"13.0646542,74.8645872",,1258,,3,2,,5,Mangalore,2,"Mangalore, Karnataka",1258,,12800,
78581333,2026-03-25T22:30:44.000Z,8500000,4775,₹,"12.8635781,74.8700305",,1480,,,3,East,,Mangalore,3,"Mangalore, Karnataka",1780,,12800,
67947393,2026-03-26T13:52:41.000Z,3500000,4454,₹,"12.88257,74.83809",,,,,2,,6,Mangalore,2,"Mangalore, Karnataka",73,,12801,
67947389,2026-03-26T13:52:36.000Z,4000000,5714,₹,"12.88257,74.83809",,,,,2,,5,Mangalore,2,"Mangalore, Karnataka",700,,12800,
67947383,2026-03-26T13:52:24.000Z,4500000,5000,₹,"12.88257,74.83809",,,,,2,,6,Mangalore,2,"Mangalore, Karnataka",900,,12800,
67947591,2026-03-26T13:58:24.000Z,3500000,2333,₹,"13.0222845,74.834497",,,,,2,,,Mangalore,2,"Mangalore, Karnataka",1500,,12800,
67947589,2026-03-26T13:58:19.000Z,2600000,2476,₹,"13.0222845,74.834497",,,,,3,,,Mangalore,3,"Mangalore, Karnataka",1050,,12800,
67948953,2026-03-26T14:39:18.000Z,5000000,4167,₹,"12.89239,74.88973",,,,,3,,13,Mangalore,3,"Mangalore, Karnataka",1200,,12800,
67948949,2026-03-26T14:39:12.000Z,1570000,1962,₹,"12.89239,74.88973",,,,,2,,4,Mangalore,2,"Mangalore, Karnataka",800,,12800,
67948943,2026-03-26T14:39:07.000Z,5500000,3503,₹,"12.89239,74.88973",,,,,3,,15,Mangalore,3,"Mangalore, Karnataka",1570,,12800,
67948941,2026-03-26T14:39:02.000Z,4500000,3846,₹,"12.89239,74.88973",,,,,2,,21,Mangalore,2,"Mangalore, Karnataka",1170,,12800,
67949557,2026-03-26T14:50:08.000Z,2100000,603,₹,"12.867858,74.835119",,,,,4,,,Mangalore,7,"Mangalore, Karnataka",3484,,12800,
67949553,2026-03-26T14:50:01.000Z,2600000,2985,₹,"12.867858,74.835119",,,12596,,1,,,Mangalore,2,"Mangalore, Karnataka",871,,12800,
67949547,2026-03-26T14:49:55.000Z,5500000,5000,₹,"12.867858,74.835119",,,,,2,,5,Mangalore,2,"Mangalore, Karnataka",1100,,12800,
67949563,2026-03-26T14:50:16.000Z,2500000,3125,₹,"12.867858,74.835119",,,,,1,,3,Mangalore,2,"Mangalore, Karnataka",800,,12800,
73122269,2026-03-26T03:54:38.000Z,7500000,6122,₹,"12.966823,74.812695",,,,2,2,West,25,Mangalore,2,"Mangalore, Karnataka",1225,,12800,
83711813,2026-03-10T04:08:55.000Z,950000,559,₹,,,,,,3,,,Mangalore,3,"Mangalore, Karnataka",1700,,12800,
83822599,2026-03-17T10:36:33.000Z,6000000,1377,₹,"13.072345,74.844865",,,,,2,,,Mangalore,2,"Mangalore, Karnataka",10,,12817,
83942769,2026-03-25T18:12:52.000Z,4800000,1477,₹,"12.99398184,74.96159457",,850,,,1,,,Mangalore,2,"Mangalore, Karnataka",3250,,12800,
81616467,2026-01-22T10:50:53.000Z,4500000,3125,₹,,,,,,2,,5,Mangalore,2,"Mangalore, Karnataka",1440,,12800,
83339751,2026-03-22T06:32:49.000Z,13000000,7761,₹,"12.904929,74.833438",Mukund MGM Realty,,,3,3,East,14,Mangalore,3,"Mangalore, Karnataka",1675,,12800,2012
56520693,2026-03-09T08:33:21.000Z,4500000,3944,₹,"12.98117,74.80818",,,,2,2,,4,Mangalore,2,"Mangalore, Karnataka",1141,,12800,
81690729,2026-03-24T17:36:42.000Z,24140000,10000,₹,"12.966823,74.812695",Yamuna Homes & Designs,,,,3,,,Mangalore,3,"Mangalore, Karnataka",2414,,12800,
80180155,2026-03-14T21:33:09.000Z,6500000,3250,₹,,,1500,,,2,,,Mangalore,3,"Mangalore, Karnataka",2000,,12800,
77860165,2026-03-13T22:30:40.000Z,11500000,,₹,"12.9032278,74.849251",,1620,,2,2,,17,Mangalore,3,"Mangalore, Karnataka",,,,
75846159,2026-03-25T17:36:48.000Z,2940000,5250,₹,"12.902371,74.8782555",,,,,1,,,Mangalore,1,"Mangalore, Karnataka",560,,12800,
67732491,2026-03-16T16:02:15.000Z,125000,62,₹,"12.8690309,74.8683903",,3000,,2,4,,2,Mangalore,4,"Mangalore, Karnataka",2000,,12800,
74677597,2026-03-16T03:20:23.000Z,28000000,5539,₹,"12.8841861,74.8552611",,,,3,5,North - East,20,Mangalore,5,"Mangalore, Karnataka",5055,,12800,
83826699,2026-03-17T13:24:20.000Z,15500000,6739,₹,"12.8528079,74.8516774",,2000,,2,5,,,Mangalore,5,"Mangalore, Karnataka",2300,,12800,
55447301,2025-11-27T22:30:32.000Z,6200000,4000,₹,"12.89239,74.88973",,,,,3,,13,Mangalore,3,"Mangalore, Karnataka",1550,,12800,
83828753,2026-03-17T19:39:51.000Z,7700000,3080,₹,"12.967365,74.949873",,8,,3,3,North - East,,Mangalore,3,"Mangalore, Karnataka",2500,,12800,
74640115,2025-12-07T14:08:56.000Z,5000000,4274,₹,"12.8848147,74.8826694",,1170,,3,2,North,14,Mangalore,2,"Mangalore, Karnataka",1170,,12800,
69422435,2026-03-25T17:36:48.000Z,19200000,8351,₹,"12.893988,74.836179",Land Trades Builders & Developers,,,,3,,,Mangalore,3,"Mangalore, Karnataka",2299,,12800,
36449855,2026-03-18T16:20:26.000Z,3600000,2647,₹,"13.0506207,74.9664748",,,,2,2,East,5,Mangalore,3,"Mangalore, Karnataka",1360,,12800,
82811287,2026-01-03T03:41:10.000Z,3500000,5000,₹,"12.9108125,74.83567",,550,,,1,North,3,Mangalore,1,"Mangalore, Karnataka",700,,12800,
83846853,2026-03-19T07:34:36.000Z,8800000,,₹,"12.9214862,74.8728809",,1600,,2,3,,,Mangalore,3,"Mangalore, Karnataka",,,,
76490025,2026-01-21T21:30:36.000Z,4000000,2105,₹,"12.9572828,74.9354909",,,,,4,,1,Mangalore,2,"Mangalore, Karnataka",1900,,12800,
